SWIR1,SWIR2,Blue,Green,Red,RedEdge1,RedEdge2,RedEdge3,NIR,NIR_Narrow,NDMI,NDVI,NDWI,Longitude,Latitude
2123,1012,374,614,389,985,2675,3342,3379,3736,0.22828061878681183,0.793524444103241,-0.6924617886543274,107.25017618137912,11.553098121768548
1966,922,370,593,351,1028,2817,3408,3479,3835,0.2778696119785309,0.8167101740837097,-0.708742618560791,107.315573534063,11.40963717089466
2489,1113,389,670,388,1150,3556,4525,4584,5073,0.2961968183517456,0.8439260125160217,-0.7449561953544617,107.41555602518551,11.700870986006208
1748,815,325,498,320,781,2407,3111,3243,3469,0.299539178609848,0.8203760981559753,-0.7337610125541687,107.23786926198667,11.42661532976452
1824,810,352,540,382,863,2165,2767,2711,3166,0.1955898553133011,0.7529906034469604,-0.6677945256233215,107.22897594067389,11.523004559750543
1948,897,319,514,302,842,2384,3011,3208,3396,0.24437548220157623,0.8279201984405518,-0.7238044142723083,107.30856667484689,11.43631713483301
1736,1399,1084,1582,1992,1523,1766,1806,2689,1837,0.21536722779273987,0.14889980852603912,-0.2591898739337921,107.26904080234563,11.665657026868724
1491,652,354,526,346,740,2234,2869,3444,3268,0.3957446813583374,0.8174142241477966,-0.7350125908851624,107.31665151240395,11.442425678765023
1973,1046,366,583,542,1012,2016,2388,2610,2738,0.13899192214012146,0.6560913920402527,-0.6348261833190918,107.46604134415303,11.718657628631776
2281,1056,439,692,479,1087,2812,3528,3456,3924,0.20481087267398834,0.7565438151359558,-0.6663452386856079,107.20220614520713,11.525340179489255
1537,694,348,488,379,866,2062,2582,2709,2907,0.2760244905948639,0.7545337080955505,-0.6947137713432312,107.41322040544681,11.434340841207947
1777,817,351,504,318,839,2432,3109,3144,3430,0.27778905630111694,0.8162911534309387,-0.7236841917037964,107.25583556766907,11.420866111946154
2050,970,288,499,336,879,2328,2914,3060,3341,0.197651669383049,0.8021201491355896,-0.7195841670036316,107.3305753993078,11.706710035352986
1588,678,310,552,319,915,2663,3371,3397,3646,0.3628886640071869,0.8283100128173828,-0.7204355597496033,107.41007630195239,11.70967447579058
1891,906,366,574,385,901,2416,2989,3060,3363,0.23611392080783844,0.7764876484870911,-0.6840946674346924,107.25233213806099,11.421854258758685
2123,986,287,492,303,925,2265,2871,2802,3266,0.1378680169582367,0.8048309087753296,-0.7012750506401062,107.55039314933185,11.732581515535628
2200,999,279,540,273,1088,3306,4021,3731,4453,0.25813522934913635,0.8636363744735718,-0.7471318244934082,107.4485241961127,11.704194752557452
2037,1006,435,778,520,1303,2831,3303,3445,3620,0.2568405568599701,0.7377049326896667,-0.6315415501594543,107.33713310088189,11.458954679992821
1514,601,286,544,286,822,2629,3301,3808,3618,0.4310409724712372,0.8602833151817322,-0.75,107.39507443670759,11.713537231512294
1666,740,353,501,348,831,2220,2846,2835,3280,0.2597200572490692,0.7813383340835571,-0.6996402740478516,107.24110319700951,11.404337110718355
2859,1802,592,935,986,1439,2269,2622,2763,2916,-0.01707577332854271,0.47399306297302246,-0.4943212568759918,107.39678123574741,11.527675799227966
1888,851,350,558,346,908,2526,3211,3090,3547,0.24146243929862976,0.7986029982566833,-0.6940789222717285,107.29913436436362,11.407840540326422
1987,909,296,495,288,808,2354,3068,3136,3467,0.2242826521396637,0.8317757248878479,-0.7273478507995605,107.3199752789552,11.502163645158971
1817,778,310,510,298,932,2812,3566,3494,3886,0.3157597482204437,0.8428270220756531,-0.7452547550201416,107.33380933433064,11.429939096315762
2188,982,347,618,362,957,2584,3276,3527,3742,0.23429571092128754,0.8138338923454285,-0.7018094062805176,107.31692100698919,11.70221845893239
1547,638,260,483,254,804,2392,2987,3209,3242,0.349453330039978,0.8533063530921936,-0.7383531928062439,107.5266776258311,11.767795474673113
2449,1161,398,666,393,1069,2892,3611,3784,4075,0.21418257057666779,0.8118266463279724,-0.7006741762161255,107.21487239071321,11.3723570866037
1708,732,364,644,341,1077,3342,4060,4553,4300,0.4544002413749695,0.8606457114219666,-0.7521647214889526,107.534942126445,11.784144812844088
1510,606,239,434,224,775,2583,3365,3660,3601,0.41586074233055115,0.8846549987792969,-0.7879824042320251,107.47053292057363,11.723418699637609
2037,1011,365,616,366,950,2333,2817,2876,3170,0.17077142000198364,0.774213433265686,-0.6471936106681824,107.38133021286056,11.517704499574238
2156,1014,259,455,286,902,2602,3303,2901,3766,0.14732053875923157,0.8205208778381348,-0.7288438677787781,107.51005879307489,11.790792345946572
1969,896,433,662,378,1018,2923,3670,3795,3907,0.31679388880729675,0.8188353776931763,-0.7029392123222351,107.19277383472388,11.482939698078813
1617,709,324,480,281,799,2389,2962,2928,3364,0.28844884037971497,0.8248675465583801,-0.7183098793029785,107.29006137999401,11.411343969934487
1843,833,398,554,346,917,2581,3286,3198,3591,0.2687958776950836,0.8047404289245605,-0.7046908140182495,107.20301462896283,11.519321467085653
2024,900,342,540,298,912,2770,3566,3572,4018,0.2766261696815491,0.8459948301315308,-0.7373540997505188,107.38986420805969,11.713716894569119
2938,1765,490,737,814,1336,2248,2584,2891,2950,-0.008063132874667645,0.5605937838554382,-0.5937155485153198,107.48894838389808,11.753152935541966
1526,679,304,468,266,761,2313,3009,3134,3295,0.3450643718242645,0.8435294032096863,-0.7401443719863892,107.26715434024896,11.442156184179787
1739,757,322,502,310,901,2753,3471,3445,3768,0.329089492559433,0.8348867893218994,-0.745629608631134,107.24254050146409,11.527585967699553
2449,1156,378,674,400,1116,2826,3580,3606,4035,0.19108174741268158,0.8002995252609253,-0.6850467324256897,107.24586426801534,11.455361418856343
2183,990,351,612,378,984,2792,3539,3539,3956,0.23698008060455322,0.806995153427124,-0.7051312923431396,107.362016434252,11.70742868758028
1845,811,294,503,321,845,2321,2988,3285,3313,0.28070175647735596,0.821963369846344,-0.7344244718551636,107.30506324523881,11.692426822335486
1856,867,348,604,344,916,2453,3011,3304,3486,0.28062015771865845,0.8114035129547119,-0.6908904910087585,107.20274513437761,11.372446918132113
2120,952,362,580,387,945,2487,3180,3224,3549,0.2065868228673935,0.7856549620628357,-0.6950578093528748,107.2464032571858,11.547169240893359
1688,718,361,626,353,976,2959,3786,4056,4144,0.41225627064704895,0.8398730158805847,-0.7325928807258606,107.36345373870658,11.683353837965878
1462,606,235,407,244,767,2238,2812,2543,3112,0.26991260051727295,0.8249013423919678,-0.7240678071975708,107.50925030931919,11.779024415724608
1566,682,318,487,321,792,2289,2912,2945,3268,0.30569717288017273,0.8034292459487915,-0.7162004709243774,107.20040951463889,11.39355732730892
2382,1352,481,780,689,1180,2071,2415,2379,2778,-0.0006301196990534663,0.5508474707603455,-0.5061728358268738,107.37270638613302,11.492551671618893
1614,713,301,447,258,736,2232,2842,3023,3187,0.30386024713516235,0.8427308797836304,-0.7423630952835083,107.27955109116982,11.397509914559047
1742,771,324,493,314,804,2165,2760,2980,3151,0.262177050113678,0.809350311756134,-0.7160955667495728,107.2199927878327,11.452396978418749
1780,837,374,638,342,957,2510,3142,3648,3479,0.34414148330688477,0.8285714387893677,-0.7022865414619446,107.35060783014367,11.637539758475782
2146,977,296,554,334,934,2569,3276,3453,3678,0.2334345430135727,0.8236070871353149,-0.7234839200973511,107.34575692760943,11.729167917455975
2006,927,350,621,406,1020,2576,3175,3264,3554,0.23870967328548431,0.7787466049194336,-0.6803088784217834,107.42687479776542,11.515997700534411
2291,1102,424,683,502,1091,2806,3511,3837,3959,0.25228458642959595,0.7686102986335754,-0.6977875828742981,107.29392413571573,11.694133621375313
2193,1044,330,544,340,910,2510,3187,3372,3538,0.2118598371744156,0.8168103694915771,-0.7221654653549194,107.24469645814598,11.497582237209961
2537,1155,408,698,402,1163,3352,4299,4332,4726,0.26131898164749146,0.8301647901535034,-0.7224652171134949,107.37001144028065,11.656404379442293
1846,824,309,512,320,860,2566,3241,3196,3643,0.26775088906288147,0.8179749846458435,-0.7238403558731079,107.29904453283521,11.42436954155422
2077,952,347,558,358,873,2282,2903,3035,3260,0.18740218877792358,0.788977324962616,-0.6893960237503052,107.22286739674188,11.505667074767038
1584,667,241,412,231,770,2607,3314,3163,3634,0.3326311409473419,0.8638774156570435,-0.7695105075836182,107.36632834761576,11.745786750212185
2156,986,302,558,293,967,2932,3746,3748,4154,0.2696476876735687,0.8549863696098328,-0.7408267259597778,107.53098953919488,11.725484824791083
2142,965,364,672,394,1035,2711,3441,3515,3826,0.24270814657211304,0.7984139323234558,-0.6790064573287964,107.29985301659092,11.637899084589431
1495,676,269,480,310,985,2520,3369,2827,3502,0.30819064378738403,0.8023589253425598,-0.7097066640853882,107.50862148862029,11.778485426554136
1681,682,272,491,320,898,2621,3331,3432,3645,0.34246039390563965,0.8294243216514587,-0.7496813535690308,107.51868261980243,11.73078488496739
1711,1230,477,628,602,962,1494,1638,1386,1757,-0.104940265417099,0.39436620473861694,-0.37636545300483704,107.33973821520583,11.479705763055984
1565,645,326,518,297,865,2727,3397,3451,3734,0.37599679827690125,0.8415154814720154,-0.7389770746231079,107.19483995987736,11.475214186635386
1700,776,316,474,305,806,2215,2772,2680,3109,0.22374428808689117,0.7956448793411255,-0.6994292736053467,107.39354730072459,11.501714487516912
1384,627,301,420,265,658,2140,2761,3021,2996,0.371623158454895,0.8387096524238586,-0.7558849453926086,107.21900464102016,11.395084463291925
1507,647,244,451,238,745,2394,3110,3216,3373,0.36184629797935486,0.8621887564659119,-0.7540223598480225,107.39184050168475,11.706620203824574
1821,778,306,525,303,1114,2843,3701,3410,3955,0.30376601219177246,0.8367896676063538,-0.7331638932228088,107.51257407587042,11.795104259310348
1786,836,327,499,356,815,2174,2652,2946,3031,0.245139479637146,0.7843731045722961,-0.7103047966957092,107.32572449677356,11.399126882070462
1820,795,258,496,260,808,2460,3079,3029,3458,0.24932976067066193,0.8418972492218018,-0.7185815572738647,107.42130524300389,11.733749325404984
1693,724,318,524,289,851,2616,3303,3352,3688,0.328840434551239,0.8412523865699768,-0.7296181917190552,107.3989371924293,11.479526099999159
2129,1054,348,580,382,947,2400,3007,3229,3424,0.2053004801273346,0.7884242534637451,-0.6954581141471863,107.21074014040626,11.500456846119144
2031,930,362,582,366,850,2594,3397,3642,3747,0.2839767336845398,0.817365288734436,-0.7244318127632141,107.2876359287269,11.660267135164007
2005,1053,310,552,403,1082,2412,2904,3164,3213,0.22422131896018982,0.7740398049354553,-0.7029063701629639,107.46460403969844,11.744798603399653
1560,644,290,524,292,850,2661,3324,3596,3687,0.3948797583580017,0.8497942090034485,-0.7456310391426086,107.41034579653763,11.716411840421477
3909,2816,984,1230,1494,1762,2303,2677,2877,2984,-0.1520778089761734,0.3164035677909851,-0.40102264285087585,107.35716553171774,11.401372670280761
1987,891,366,588,369,938,2635,3416,3439,3772,0.2676004469394684,0.806197464466095,-0.7079712152481079,107.31063280000035,11.515189216778705
2185,1056,410,626,547,985,2583,3228,3377,3640,0.2143114060163498,0.7212028503417969,-0.6872345805168152,107.3320127037624,11.719915270029542
2367,1116,497,768,547,1180,3047,3852,4164,4199,0.27514928579330444,0.7677775621414185,-0.6885644793510437,107.31611252323349,11.615531034014854
2388,1090,424,666,424,1105,3077,3909,3904,4477,0.2409408837556839,0.80406653881073,-0.7085339426994324,107.30659038122182,11.653889096646758
1741,768,327,546,300,826,2336,2983,3111,3359,0.282357782125473,0.824098527431488,-0.7013945579528809,107.19771456878654,11.547977724649067
1450,648,330,466,294,714,1973,2549,2620,2936,0.2874692976474762,0.7982155084609985,-0.6979909539222717,107.25053550749276,11.414937231070965
1758,743,198,373,205,820,2663,3399,2830,3722,0.2336530089378357,0.8649094104766846,-0.7670933604240417,107.51437070643867,11.768064969258349
1828,840,299,521,324,836,2428,3148,3219,3461,0.2756092846393585,0.817104160785675,-0.7213903665542603,107.4131305739184,11.716411840421477
1991,898,285,520,311,859,2319,3051,3287,3422,0.2455475628376007,0.8271262049674988,-0.7268190383911133,107.33731276393871,11.69997267072209
1322,569,269,444,256,686,1977,2556,2912,2840,0.375531405210495,0.8383838534355164,-0.7353993058204651,107.49083484599473,11.792858471100049
1942,847,342,573,327,848,2711,3509,3667,3807,0.30754145979881287,0.836254358291626,-0.729716956615448,107.28610879274389,11.485365149345936
1731,738,273,470,276,798,2702,3537,4124,3886,0.4087105095386505,0.8745454549789429,-0.7953853011131287,107.49388911796073,11.776419301400662
1667,747,302,485,322,745,2146,2749,3141,3084,0.3065723776817322,0.8140340447425842,-0.7324876189231873,107.25942882880554,11.459224174578058
2131,1087,388,650,476,1036,2438,2924,3124,3270,0.1889628916978836,0.7355555295944214,-0.6555379033088684,107.42426968344148,11.416644030110792
1959,914,327,543,360,837,2172,2768,3063,3161,0.21983273327350616,0.7896581888198853,-0.6988352537155151,107.22412503813965,11.508901009789867
1955,1106,571,805,854,1420,2305,2690,2826,3023,0.18217946588993073,0.5358695387840271,-0.5565959811210632,107.29877503824997,11.633138013583597
1642,684,297,421,252,863,2602,3220,2743,3709,0.25108322501182556,0.8317195177078247,-0.7338811755180359,107.48266017690925,11.774173513190362
1763,803,335,545,332,847,2529,3214,3116,3600,0.27731093764305115,0.8074246048927307,-0.7022671103477478,107.33389916585905,11.418620323735855
1779,829,380,602,434,859,2332,2919,3139,3214,0.27653518319129944,0.7570669054985046,-0.6781609058380127,107.33434832350112,11.478987110828687
2283,1006,396,650,406,989,3093,4045,4481,4453,0.32495564222335815,0.8338449001312256,-0.7466380596160889,107.30928532707418,11.633407508168833
1861,816,330,544,335,904,2597,3339,3308,3695,0.27993810176849365,0.8160856366157532,-0.7175493240356445,107.30739886497753,11.67697579944863
2835,1733,645,934,1040,1524,2307,2566,2747,2962,-0.015764959156513214,0.4507525861263275,-0.4925292134284973,107.40783051374208,11.522285907523248
2388,1104,516,893,454,1455,3743,4576,4537,5012,0.31032490730285645,0.8180725574493408,-0.6710865497589111,107.33174320917716,11.396970925388574
1599,741,307,471,322,821,2114,2626,2590,2926,0.23657196760177612,0.7788461446762085,-0.6922574043273926,107.42274254745847,11.460841142089473
2115,973,368,620,406,941,2576,3264,3461,3630,0.24139167368412018,0.7900180816650391,-0.696152925491333,107.36444188551911,11.416105040940321
2212,995,365,640,359,1017,3082,4026,4140,4445,0.30352646112442017,0.840408980846405,-0.73221755027771,107.21190795027562,11.404696436832003
1530,659,322,480,287,753,2189,2876,3006,3192,0.3253968358039856,0.8256908655166626,-0.7246127128601074,107.27532900933446,11.467937832834018
1640,769,317,456,313,838,2003,2528,2497,2796,0.20715494453907013,0.7772241830825806,-0.6911615133285522,107.41977810702087,11.452486809947162
2001,911,362,571,343,956,2673,3431,3271,3866,0.24089530110359192,0.8101826310157776,-0.7027589678764343,107.33758225852394,11.41835082915062
1695,769,341,542,330,865,2406,3030,3163,3364,0.3021819591522217,0.8110506534576416,-0.7074223756790161,107.23436583237861,11.464524234754363
1848,864,337,479,293,897,2577,3240,2873,3610,0.21711501479148865,0.8149083852767944,-0.714200496673584,107.22888610914548,11.439101912213781
1658,769,298,479,267,754,1894,2369,2332,2709,0.1689223051071167,0.7945363521575928,-0.6591960191726685,107.39839820325884,11.464703897811187
2070,951,321,514,324,858,2158,2750,2836,3105,0.15613535046577454,0.7949367165565491,-0.6931343078613281,107.21738767350875,11.534502995387275
2089,945,258,503,275,934,2756,3503,3412,3908,0.24050173163414001,0.8508272171020508,-0.743039608001709,107.50439940678494,11.769861599826589
441,291,453,568,492,563,494,539,546,480,0.10638298094272614,0.05202312022447586,0.01974865421652794,107.40217112745214,11.756027544451149
1844,797,339,547,351,969,2814,3550,3243,3923,0.2750147581100464,0.8046744465827942,-0.7113456726074219,107.21056047734945,11.498390720965668
2017,945,302,602,369,941,2952,3756,3972,4180,0.3264317810535431,0.8299930691719055,-0.7367730736732483,107.40064399146914,11.721711900597782
1823,812,335,493,295,877,2617,3263,2974,3611,0.23994162678718567,0.819516658782959,-0.7156042456626892,107.34171450883089,11.388796256303088
1848,805,300,487,290,711,2270,2962,3017,3363,0.24028776586055756,0.8246144652366638,-0.7220319509506226,107.32877876873957,11.644456786163504
1800,833,315,518,337,879,2397,2978,2940,3340,0.2405063360929489,0.7943241000175476,-0.7004048824310303,107.33246186140445,11.504768759482918
2060,959,372,606,410,981,2657,3378,3720,3747,0.2871972322463989,0.8014527559280396,-0.7198335528373718,107.46190909384609,11.486173633101643
1788,785,322,552,326,847,2453,3077,3295,3404,0.2964784502983093,0.8199392557144165,-0.7130231261253357,107.35941131992804,11.415027062599377
2027,881,312,606,348,968,2947,3718,4053,4089,0.3332236707210541,0.8418540954589844,-0.7398583292961121,107.3733352068319,11.71425588373959
2200,1008,411,678,461,1101,2968,3977,4135,4374,0.30544593930244446,0.7993907928466797,-0.7182630300521851,107.37683863643997,11.765729349519638
1575,630,248,472,248,851,2624,3310,3359,3603,0.3615727722644806,0.8624895811080933,-0.7535891532897949,107.53503195797342,11.73994770086541
2952,1858,475,756,810,1410,2308,2708,2819,3019,-0.02304626628756523,0.553596019744873,-0.5770629644393921,107.45948364257896,11.730605221910565
1617,709,340,527,360,836,2454,3108,3329,3424,0.3461382985115051,0.8048251271247864,-0.7266597747802734,107.19654675891718,11.39346749578051
1746,800,409,609,493,1002,2268,2893,3131,3286,0.28398606181144714,0.7279249429702759,-0.674331545829773,107.41627467741282,11.452217315361926
2109,950,380,612,390,926,2553,3345,3721,3737,0.2765008509159088,0.8102651238441467,-0.7175167202949524,107.30605139205134,11.656224716385468
1954,892,390,606,395,905,2344,2941,3321,3376,0.25914692878723145,0.787405788898468,-0.6913674473762512,107.20651805857091,11.377477483723181
1810,833,344,524,340,891,2241,2738,2780,3095,0.21132898330688477,0.7820512652397156,-0.6828086972236633,107.38573195775275,11.433352694395415
2529,1263,393,628,420,1055,2787,3558,3692,3954,0.18694743514060974,0.7957198619842529,-0.7092592716217041,107.34737389512084,11.676167315692922
1688,814,318,464,324,806,2069,2599,2338,2923,0.1614505648612976,0.7565739750862122,-0.6688079833984375,107.19537894904782,11.483927844891344
2331,1261,530,689,692,1247,2381,2869,3063,3393,0.1357063353061676,0.6314247846603394,-0.6327292323112488,107.24927786609499,11.431645895355588
1697,737,336,454,298,746,2097,2779,2523,3143,0.19573459029197693,0.7887274026870728,-0.6949949860572815,107.21774699962239,11.516087532062823
3635,2290,644,946,1120,1665,2282,2603,2766,2982,-0.13576003909111023,0.42357179522514343,-0.4903017282485962,107.48221101926718,11.754500408468145
1755,766,337,565,352,928,2649,3363,3389,3714,0.317651629447937,0.8118150234222412,-0.7142134308815002,107.22780813080453,11.407391382684361
1440,649,326,480,330,692,2126,2705,2815,2930,0.3231492340564728,0.7901430726051331,-0.7086494565010071,107.2455947734301,11.378016472893654
1874,837,328,513,328,882,2497,3220,3183,3553,0.2588491141796112,0.8131586313247681,-0.7224025726318359,107.31027347388671,11.437664607759189
1955,818,346,562,302,955,3074,3946,4154,4329,0.3599607050418854,0.8644524216651917,-0.7616624236106873,107.28368334147677,11.452756304532397
1528,658,294,506,278,793,2452,3102,3552,3444,0.3984251916408539,0.854830265045166,-0.7506160736083984,107.3147650503073,11.431106906185116
2137,984,423,662,418,984,2493,3127,3432,3513,0.23253725469112396,0.7828571200370789,-0.67659991979599,107.22295722827029,11.376579168439061
1894,929,345,578,429,1064,2602,3250,3261,3586,0.26517942547798157,0.767479658126831,-0.6988798975944519,107.36075879285423,11.680928386698756
2019,913,243,482,276,886,2449,3027,3152,3350,0.2191065549850464,0.8389731645584106,-0.7347275614738464,107.53610993631436,11.726023813961556
2327,1121,493,678,485,1195,2995,3594,3559,3933,0.20931023359298706,0.7601384520530701,-0.6799622178077698,107.17579567585402,11.553726942467431
1949,932,360,586,398,919,2505,3141,3157,3482,0.23658441007137299,0.7760900259017944,-0.6868821978569031,107.40001517077025,11.402540480150115
1839,848,340,516,331,811,2262,2882,3228,3242,0.27412670850753784,0.8139926791191101,-0.7243589758872986,107.27784429213,11.409367676309424
1526,647,265,407,259,770,2291,2901,2685,3193,0.2752315402030945,0.8240489363670349,-0.736739993095398,107.48733141638667,11.739229048638112
2445,1113,516,794,682,1187,3175,4063,3948,4501,0.2351008951663971,0.7053995728492737,-0.6651201844215393,107.37674880491156,11.669699445647261
1929,862,346,561,354,880,2400,3092,3161,3388,0.24204322695732117,0.7985775470733643,-0.6985491514205933,107.28332401536312,11.463086930299772
1691,772,319,512,317,838,2377,2970,3015,3343,0.2813429534435272,0.8097239136695862,-0.7096682786941528,107.2680526555331,11.472878566896675
2032,959,399,644,396,1003,2557,3242,3457,3589,0.259610116481781,0.7944458723068237,-0.6859302520751953,107.4619989253745,11.477639637902508
1718,792,362,560,356,857,2230,2801,2990,3135,0.2701784074306488,0.787208616733551,-0.6845070719718933,107.37387419600238,11.450780010907334
1803,827,366,600,372,814,2162,2643,3353,3018,0.3006206452846527,0.8002684712409973,-0.6964330673217773,107.23418616932179,11.517255341932179
2147,966,418,683,428,979,2873,3729,4101,4134,0.3127400875091553,0.8109958171844482,-0.7144649028778076,107.27946125964141,11.661165450448125
1821,792,226,449,236,787,2595,3210,3404,3528,0.30296650528907776,0.8703296780586243,-0.766934871673584,107.43909188562945,11.73267134706404
1642,701,287,478,261,827,2491,3254,3313,3526,0.33723512291908264,0.8539451360702515,-0.7478237748146057,107.31745999615967,11.4234712262701
1641,670,296,608,296,1025,3053,3738,4028,4032,0.4210619032382965,0.8630897402763367,-0.7377049326896667,107.50898081473395,11.73815107029717
2284,1086,362,575,388,968,2378,3021,3239,3464,0.17291326820850372,0.7860490679740906,-0.6984792947769165,107.25197281194735,11.4993788677782
1558,654,284,535,277,798,2559,3209,3558,3509,0.3909304141998291,0.8555410504341125,-0.7385780811309814,107.40675253540114,11.717399987234009
2255,1035,381,646,388,1045,2732,3402,3445,3801,0.20877192914485931,0.7975476384162903,-0.6841847896575928,107.26553737273755,11.520040119312949
1803,803,372,573,360,846,2380,3050,3184,3449,0.27691999077796936,0.796839714050293,-0.6949694156646729,107.20912317289485,11.526597820887021
2045,924,275,566,290,960,2735,3443,3948,3891,0.3175371289253235,0.8631429672241211,-0.7492246627807617,107.4229222105153,11.733479830819748
1762,729,336,535,294,892,2708,3452,3416,3772,0.31942835450172424,0.8415094614028931,-0.7291824817657471,107.30093099493186,11.397959072201106
1671,717,327,550,332,931,2626,3305,3377,3615,0.33795562386512756,0.8209760189056396,-0.7198879718780518,107.29985301659092,11.641761840311144
2104,969,343,538,329,896,2353,3047,2990,3454,0.1739301085472107,0.8017475008964539,-0.69501131772995,107.20732654232661,11.53288602787586
1981,970,331,518,411,843,2004,2484,2322,2785,0.07924703508615494,0.6992316246032715,-0.6352112889289856,107.40576438858861,11.409727002423072
1785,807,258,488,304,798,2244,2688,2823,3114,0.2252604216337204,0.8055644631385803,-0.7052249908447266,107.49092467752314,11.776239638343837
1722,815,322,520,339,941,2345,2917,3043,3270,0.27722978591918945,0.7995269298553467,-0.7081111669540405,107.4245391780267,11.50485859101133
1770,844,333,529,339,870,2345,2893,2957,3194,0.25111064314842224,0.794296145439148,-0.696500301361084,107.38627094692322,11.493719481488247
2134,1061,411,626,423,1033,2582,3242,3200,3672,0.19985002279281616,0.7664918303489685,-0.67276531457901,107.22610133176471,11.42436954155422
2022,924,398,650,378,891,2630,3372,3835,3725,0.3095441460609436,0.8205554485321045,-0.7101449370384216,107.3763894787979,11.46434457169754
1905,882,344,562,358,874,2270,2904,3050,3276,0.23107971251010895,0.7899060845375061,-0.6888150572776794,107.25880000810666,11.505577243238625
2119,975,284,530,323,934,2444,3130,3465,3500,0.24104584753513336,0.8294614553451538,-0.7346683144569397,107.50987913001806,11.71147110635882
2135,998,336,558,360,971,2856,3600,3451,4044,0.23558896780014038,0.8110731840133667,-0.721626341342926,107.3222210671655,11.407750708798009
1999,879,277,558,286,908,2757,3498,3732,3829,0.30239051580429077,0.8576406240463257,-0.7398601174354553,107.4823008507956,11.72386785727967
1891,841,325,495,305,778,2283,2871,2754,3221,0.18579117953777313,0.8005884289741516,-0.6952908635139465,107.32725163275657,11.403798121547883
1898,834,352,569,350,901,2511,3202,3243,3566,0.26162225008010864,0.8051767349243164,-0.7014690637588501,107.19475012834894,11.526418157830198
1607,649,287,508,296,852,2621,3327,3580,3629,0.380374014377594,0.8472652435302734,-0.7514677047729492,107.363543570235,11.719466112387483
2022,868,342,552,320,822,2688,3581,3647,3981,0.28664666414260864,0.8386690020561218,-0.7370802760124207,107.25511691544177,11.453115630646046
2142,1024,382,634,400,975,2677,3304,3511,3811,0.24217230081558228,0.7954487204551697,-0.6940892934799194,107.32761095887021,11.397599746087458
1930,876,352,550,330,867,2424,3167,3372,3479,0.2719728350639343,0.8217179775238037,-0.7195308804512024,107.307937854148,11.393916653422568
1599,685,248,452,266,874,2438,3086,3046,3338,0.31151777505874634,0.8393719792366028,-0.7415665984153748,107.49128400363679,11.703296437273332
1610,694,298,452,270,750,2336,3003,2768,3291,0.2645043432712555,0.8222514986991882,-0.7192546725273132,107.338031416166,11.413050768974314
1854,885,388,556,398,864,2411,3092,3259,3485,0.2747897505760193,0.7823352217674255,-0.7085189819335938,107.23562347377637,11.472519240783027
1541,660,315,494,296,713,2129,2687,2742,3038,0.28041091561317444,0.8051349520683289,-0.6946848034858704,107.28494098287453,11.435059493435242
1580,691,254,456,241,742,2427,2956,3320,3160,0.3551020324230194,0.8646447658538818,-0.758474588394165,107.43145620571443,11.742462983660943
1799,788,229,458,264,743,2206,2787,3079,3048,0.26240262389183044,0.842058002948761,-0.7410234808921814,107.52083857648432,11.721083079898898
1851,876,344,578,357,942,2286,2807,3012,3174,0.23874151706695557,0.7880676984786987,-0.677994430065155,107.37504200587172,11.436586629418246
1747,856,431,593,547,1036,2247,2763,3041,3242,0.27025899291038513,0.6950947642326355,-0.673637866973877,107.38905572430399,11.47674132261839
2045,905,274,487,309,906,2627,3286,3285,3662,0.2326454073190689,0.8280467391014099,-0.7417815327644348,107.47646180144882,11.784144812844088
2099,906,369,602,312,1020,3029,3680,3780,4040,0.2859329879283905,0.8475073575973511,-0.725239634513855,107.21756733656558,11.553906605524256
1645,689,222,472,268,828,2485,3060,3376,3428,0.3447520434856415,0.8529089093208313,-0.7546777725219727,107.5018841239894,11.71515419902371
2226,1047,376,579,372,983,2519,3180,2955,3547,0.14070641994476318,0.7763751149177551,-0.6723259687423706,107.22951492984436,11.4911143671643
1749,792,296,462,272,760,2283,2966,3037,3287,0.2691182494163513,0.8355998992919922,-0.7359245419502258,107.18729411149074,11.375231695512882
585,313,465,607,458,485,629,671,753,746,0.12556053698062897,0.24360032379627228,-0.10735294222831726,107.28422233064724,11.700781154477797
1714,735,229,437,260,796,2434,3106,3116,3434,0.290269136428833,0.8459715843200684,-0.7540106773376465,107.50619603735318,11.741115510734764
2109,952,390,578,372,942,2683,3487,3484,3842,0.24584302306175232,0.8070539236068726,-0.7154111266136169,107.26499838356709,11.402360817093292
1804,812,406,532,344,806,2349,3003,3007,3340,0.25005197525024414,0.7946881651878357,-0.699350118637085,107.1682498274674,11.549864186745717
1552,670,274,493,266,783,2407,3040,3062,3398,0.32726484537124634,0.8401442170143127,-0.7226441502571106,107.41834080256629,11.72350853116602
2401,1147,454,695,499,1106,2535,3159,3363,3496,0.1668979823589325,0.7415846586227417,-0.6574667096138,107.24999651832229,11.536569120540749
2472,1124,376,642,416,1100,2816,3436,3488,3882,0.17046980559825897,0.7868852615356445,-0.6891041398048401,107.307937854148,11.699254018494795
1971,866,378,570,348,879,2503,3136,3286,3623,0.2501426637172699,0.8084754943847656,-0.704356849193573,107.31377690349477,11.732401852478805
1978,868,332,542,354,876,2536,3231,3367,3650,0.2598690390586853,0.8097285628318787,-0.7226912379264832,107.21693851586669,11.393826821894157
2021,928,350,565,324,855,2475,3122,3320,3452,0.24321287870407104,0.8221734166145325,-0.7091377377510071,107.3899540395881,11.521567255295952
